dataset,property,units,split_strategy,seed,model,family,features,fusion,best_epoch,train_seconds,n_parameters,git_commit,conformal_alpha,conformal_radius,partition,n,rmse,mae,r2,empirical_coverage,mean_interval_width
esol,aqueous_solubility,log10(mol/L),random,2028,node_gnn,node_gnn,none,none,43,10.474640318999946,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.2569259791430785,validation,112,0.6187806044748448,0.4622394447609821,0.9049256529951007,0.9553571428571428,2.513851958286157
esol,aqueous_solubility,log10(mol/L),random,2028,node_gnn,node_gnn,none,none,43,10.474640318999946,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.2569259791430785,calibration,112,0.711256525598369,0.5285221970741606,0.887631768659532,0.9196428571428572,2.513851958286157
esol,aqueous_solubility,log10(mol/L),random,2028,node_gnn,node_gnn,none,none,43,10.474640318999946,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.2569259791430785,test,111,0.6926083459664959,0.5132588260093325,0.894174810787299,0.927927927927928,2.513851958286157
esol,aqueous_solubility,log10(mol/L),random,2028,edge_gnn,edge_gnn,none,none,77,16.45162177400016,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.190243480539407,train,782,0.4178613184314712,0.3182412775189729,0.9600337886776138,0.9884910485933504,2.380486961078814
esol,aqueous_solubility,log10(mol/L),random,2028,edge_gnn,edge_gnn,none,none,77,16.45162177400016,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.190243480539407,validation,112,0.5913592943768714,0.4727042212948238,0.9131653975218988,0.9553571428571428,2.380486961078814
esol,aqueous_solubility,log10(mol/L),random,2028,edge_gnn,edge_gnn,none,none,77,16.45162177400016,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.190243480539407,calibration,112,0.6654818571017238,0.4939486256161656,0.9016298220463548,0.9196428571428572,2.380486961078814
esol,aqueous_solubility,log10(mol/L),random,2028,edge_gnn,edge_gnn,none,none,77,16.45162177400016,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.190243480539407,test,111,0.6651326477158855,0.4609191221777486,0.9024044212964274,0.918918918918919,2.380486961078814
esol,aqueous_solubility,log10(mol/L),random,2028,hybrid_concat,edge_gnn,rdkit,concat,23,8.616462977000083,315013,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0188681435113125,train,782,0.2443511461623911,0.1828059426227855,0.9863334970027968,0.9974424552429668,2.037736287022625
esol,aqueous_solubility,log10(mol/L),random,2028,hybrid_concat,edge_gnn,rdkit,concat,23,8.616462977000083,315013,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0188681435113125,validation,112,0.5662926251312159,0.4065595796205407,0.9203709053318418,0.8928571428571429,2.037736287022625
esol,aqueous_solubility,log10(mol/L),random,2028,hybrid_concat,edge_gnn,rdkit,concat,23,8.616462977000083,315013,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0188681435113125,calibration,112,0.6244577270715601,0.4556607336317366,0.9133842031493132,0.9196428571428572,2.037736287022625
esol,aqueous_solubility,log10(mol/L),random,2028,hybrid_concat,edge_gnn,rdkit,concat,23,8.616462977000083,315013,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0188681435113125,test,111,0.5485919120469754,0.3921525328301068,0.9336085102937486,0.954954954954955,2.037736287022625
esol,aqueous_solubility,log10(mol/L),random,2028,hybrid_gated,edge_gnn,rdkit,gated,37,11.61231784200004,331525,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.1425040464386136,train,782,0.217069088521331,0.1579754420618103,0.9892148893465896,0.9987212276214834,2.285008092877227
esol,aqueous_solubility,log10(mol/L),random,2028,hybrid_gated,edge_gnn,rdkit,gated,37,11.61231784200004,331525,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.1425040464386136,validation,112,0.562764333401154,0.4105867932834678,0.921360073893585,0.9285714285714286,2.285008092877227
esol,aqueous_solubility,log10(mol/L),random,2028,hybrid_gated,edge_gnn,rdkit,gated,37,11.61231784200004,331525,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.1425040464386136,calibration,112,0.6708090916899327,0.4865025805812264,0.9000485963417338,0.9196428571428572,2.285008092877227
esol,aqueous_solubility,log10(mol/L),random,2028,hybrid_gated,edge_gnn,rdkit,gated,37,11.61231784200004,331525,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.1425040464386136,test,111,0.5463268494239095,0.3888541857795635,0.9341556216428408,0.963963963963964,2.285008092877227
esol,aqueous_solubility,log10(mol/L),random,2029,mean_baseline,mean,none,none,0,9.946000091076712e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.49354093464906,train,782,2.127972303713872,1.6909449713888915,0.0,0.8861892583120204,6.9870818692981205
esol,aqueous_solubility,log10(mol/L),random,2029,mean_baseline,mean,none,none,0,9.946000091076712e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.49354093464906,validation,112,2.0750369795475274,1.6947893833100218,-0.0015118325507899,0.9107142857142856,6.9870818692981205
esol,aqueous_solubility,log10(mol/L),random,2029,mean_baseline,mean,none,none,0,9.946000091076712e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.49354093464906,calibration,112,2.051258895957795,1.593304134324155,-0.0219749934118216,0.9196428571428572,6.9870818692981205
esol,aqueous_solubility,log10(mol/L),random,2029,mean_baseline,mean,none,none,0,9.946000091076712e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.49354093464906,test,111,1.9300005894766417,1.5165264884021803,-0.0589161640401689,0.9369369369369368,6.9870818692981205
esol,aqueous_solubility,log10(mol/L),random,2029,rf_rdkit,random_forest,rdkit,none,0,1.2249159940001846,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9424897887110708,train,782,0.2522753887620816,0.1832346337279657,0.9859454214895966,0.9948849104859336,1.8849795774221416
esol,aqueous_solubility,log10(mol/L),random,2029,rf_rdkit,random_forest,rdkit,none,0,1.2249159940001846,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9424897887110708,validation,112,0.6408958822274483,0.4805449723059176,0.9044612916000104,0.875,1.8849795774221416
esol,aqueous_solubility,log10(mol/L),random,2029,rf_rdkit,random_forest,rdkit,none,0,1.2249159940001846,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9424897887110708,calibration,112,0.615448442840388,0.446010513010468,0.9080010928136404,0.9196428571428572,1.8849795774221416
esol,aqueous_solubility,log10(mol/L),random,2029,rf_rdkit,random_forest,rdkit,none,0,1.2249159940001846,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9424897887110708,test,111,0.6094003545450628,0.4332818164627097,0.894427185541282,0.9009009009009008,1.8849795774221416
esol,aqueous_solubility,log10(mol/L),random,2029,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.3203965840000365,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.006816114544872,train,782,0.2707040911443025,0.1963017262652883,0.983817049852338,0.9948849104859336,2.013632229089744
esol,aqueous_solubility,log10(mol/L),random,2029,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.3203965840000365,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.006816114544872,validation,112,0.710467376720501,0.5300103341630391,0.8825933531409197,0.8392857142857143,2.013632229089744
esol,aqueous_solubility,log10(mol/L),random,2029,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.3203965840000365,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.006816114544872,calibration,112,0.6365585837350181,0.4558782097158754,0.9015816518039804,0.9196428571428572,2.013632229089744
esol,aqueous_solubility,log10(mol/L),random,2029,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.3203965840000365,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.006816114544872,test,111,0.641650524463755,0.4738191623256484,0.8829574428816704,0.9009009009009008,2.013632229089744
esol,aqueous_solubility,log10(mol/L),random,2029,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.412802964999855,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0350333364762483,train,782,0.0752559985459499,0.0552649214629887,0.9987493081986912,1.0,2.0700666729524966
esol,aqueous_solubility,log10(mol/L),random,2029,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.412802964999855,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0350333364762483,validation,112,0.5975448185074479,0.4288705884539413,0.9169489030725362,0.9107142857142856,2.0700666729524966
esol,aqueous_solubility,log10(mol/L),random,2029,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.412802964999855,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0350333364762483,calibration,112,0.626238371840747,0.4474240446014659,0.9047469997394002,0.9196428571428572,2.0700666729524966
esol,aqueous_solubility,log10(mol/L),random,2029,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.412802964999855,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0350333364762483,test,111,0.5440597871863748,0.409195641676954,0.9158527458176208,0.90990990990991,2.0700666729524966
esol,aqueous_solubility,log10(mol/L),random,2029,node_gnn,node_gnn,none,none,37,9.499088794000045,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.2413793632832562,train,782,0.5081664956702077,0.3768487216608789,0.9429730541067858,0.9769820971867008,2.4827587265665123
esol,aqueous_solubility,log10(mol/L),random,2029,node_gnn,node_gnn,none,none,37,9.499088794000045,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.2413793632832562,validation,112,0.7329899972636833,0.5694331353024428,0.8750315165756098,0.9196428571428572,2.4827587265665123
esol,aqueous_solubility,log10(mol/L),random,2029,node_gnn,node_gnn,none,none,37,9.499088794000045,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.2413793632832562,calibration,112,0.7062488353596017,0.5189444539682239,0.8788524031979926,0.9196428571428572,2.4827587265665123
esol,aqueous_solubility,log10(mol/L),random,2029,node_gnn,node_gnn,none,none,37,9.499088794000045,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.2413793632832562,test,111,0.6735342573879101,0.513374306097033,0.8710367189072123,0.918918918918919,2.4827587265665123
esol,aqueous_solubility,log10(mol/L),random,2029,edge_gnn,edge_gnn,none,none,63,14.139533087000018,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0646902093878254,train,782,0.4224751552552665,0.3156911646592726,0.9605841945092732,0.975703324808184,2.129380418775651
esol,aqueous_solubility,log10(mol/L),random,2029,edge_gnn,edge_gnn,none,none,63,14.139533087000018,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0646902093878254,validation,112,0.6623305508623757,0.5051916294804338,0.8979638698583742,0.9285714285714286,2.129380418775651
esol,aqueous_solubility,log10(mol/L),random,2029,edge_gnn,edge_gnn,none,none,63,14.139533087000018,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0646902093878254,calibration,112,0.666856326039609,0.5009304240961724,0.8919900251434345,0.9196428571428572,2.129380418775651
esol,aqueous_solubility,log10(mol/L),random,2029,edge_gnn,edge_gnn,none,none,63,14.139533087000018,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0646902093878254,test,111,0.6305880326885464,0.4604627278390779,0.8869584397241723,0.90990990990991,2.129380418775651
esol,aqueous_solubility,log10(mol/L),random,2029,hybrid_concat,edge_gnn,rdkit,concat,66,15.714411190999954,315013,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9693327215049612,train,782,0.1864267023593536,0.1371427049035506,0.9923248955802664,0.9987212276214834,1.9386654430099224
esol,aqueous_solubility,log10(mol/L),random,2029,hybrid_concat,edge_gnn,rdkit,concat,66,15.714411190999954,315013,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9693327215049612,validation,112,0.5752392277537766,0.4170203865882506,0.9230335612078732,0.875,1.9386654430099224
esol,aqueous_solubility,log10(mol/L),random,2029,hybrid_concat,edge_gnn,rdkit,concat,66,15.714411190999954,315013,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9693327215049612,calibration,112,0.5605815930926678,0.4118391439142833,0.923673212992464,0.9196428571428572,1.9386654430099224
esol,aqueous_solubility,log10(mol/L),random,2029,hybrid_concat,edge_gnn,rdkit,concat,66,15.714411190999954,315013,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9693327215049612,test,111,0.5643382604504428,0.413515110600215,0.9094630865308372,0.8918918918918919,1.9386654430099224
esol,aqueous_solubility,log10(mol/L),random,2029,hybrid_gated,edge_gnn,rdkit,gated,9,6.600724241999842,331525,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9169462411086956,train,782,0.3361438796415965,0.2532971159986903,0.9750472466299254,0.9846547314578004,1.833892482217391
esol,aqueous_solubility,log10(mol/L),random,2029,hybrid_gated,edge_gnn,rdkit,gated,9,6.600724241999842,331525,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9169462411086956,validation,112,0.5432491152367142,0.4113713643394091,0.9313560196082474,0.9017857142857144,1.833892482217391
esol,aqueous_solubility,log10(mol/L),random,2029,hybrid_gated,edge_gnn,rdkit,gated,9,6.600724241999842,331525,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9169462411086956,calibration,112,0.5405869578418099,0.4097707500765087,0.9290209076224974,0.9196428571428572,1.833892482217391
esol,aqueous_solubility,log10(mol/L),random,2029,hybrid_gated,edge_gnn,rdkit,gated,9,6.600724241999842,331525,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9169462411086956,test,111,0.5830039384595955,0.4529990973863219,0.903374963344395,0.8648648648648649,1.833892482217391
esol,aqueous_solubility,log10(mol/L),random,2030,mean_baseline,mean,none,none,0,8.982000053947559e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.657361877924951,train,782,2.11657897056681,1.6831383644221023,0.0,0.9156010230179028,7.314723755849902
esol,aqueous_solubility,log10(mol/L),random,2030,mean_baseline,mean,none,none,0,8.982000053947559e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.657361877924951,validation,112,2.1325940940000616,1.6493799246770728,-0.0043213339277763,0.9107142857142856,7.314723755849902
esol,aqueous_solubility,log10(mol/L),random,2030,mean_baseline,mean,none,none,0,8.982000053947559e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.657361877924951,calibration,112,2.161024025181137,1.7351770368655208,-0.0317024967878201,0.9196428571428572,7.314723755849902
esol,aqueous_solubility,log10(mol/L),random,2030,mean_baseline,mean,none,none,0,8.982000053947559e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.657361877924951,test,111,1.815305585963816,1.3937991490353137,-0.0115954964950406,0.954954954954955,7.314723755849902
esol,aqueous_solubility,log10(mol/L),random,2030,rf_rdkit,random_forest,rdkit,none,0,1.1589296439999544,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9920701226592036,train,782,0.2528298782652724,0.1856313925511617,0.9857311872932604,0.9936061381074168,1.984140245318408
esol,aqueous_solubility,log10(mol/L),random,2030,rf_rdkit,random_forest,rdkit,none,0,1.1589296439999544,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9920701226592036,validation,112,0.6835803222889613,0.4593428484547016,0.8968105283242818,0.8928571428571429,1.984140245318408
esol,aqueous_solubility,log10(mol/L),random,2030,rf_rdkit,random_forest,rdkit,none,0,1.1589296439999544,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9920701226592036,calibration,112,0.5809439807962288,0.4131316489408653,0.9254403597600892,0.9196428571428572,1.984140245318408
esol,aqueous_solubility,log10(mol/L),random,2030,rf_rdkit,random_forest,rdkit,none,0,1.1589296439999544,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9920701226592036,test,111,0.5637066054072947,0.4246078195710844,0.9024530607891466,0.90990990990991,1.984140245318408
esol,aqueous_solubility,log10(mol/L),random,2030,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.2844947520000003,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9961480210125416,train,782,0.2703435995323841,0.1989150911186347,0.98368589586018,0.9923273657289002,1.992296042025084
esol,aqueous_solubility,log10(mol/L),random,2030,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.2844947520000003,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9961480210125416,validation,112,0.7344829777885106,0.5109699194602267,0.8808703806456556,0.8571428571428571,1.992296042025084
esol,aqueous_solubility,log10(mol/L),random,2030,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.2844947520000003,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9961480210125416,calibration,112,0.5965736221196986,0.4478427619319407,0.9213745064008788,0.9196428571428572,1.992296042025084
esol,aqueous_solubility,log10(mol/L),random,2030,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.2844947520000003,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,0.9961480210125416,test,111,0.5859548917570612,0.4464558411357702,0.89460117540392,0.9009009009009008,1.992296042025084
esol,aqueous_solubility,log10(mol/L),random,2030,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.226489203000028,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0095329900512686,train,782,0.0852592360668737,0.0619089909052127,0.9983773908513492,1.0,2.019065980102537
esol,aqueous_solubility,log10(mol/L),random,2030,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.226489203000028,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0095329900512686,validation,112,0.6098813550591023,0.4426606841005296,0.917861456613349,0.9285714285714286,2.019065980102537
esol,aqueous_solubility,log10(mol/L),random,2030,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.226489203000028,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0095329900512686,calibration,112,0.5894616267178768,0.4115349468871761,0.923237984765148,0.9196428571428572,2.019065980102537
esol,aqueous_solubility,log10(mol/L),random,2030,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.226489203000028,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0095329900512686,test,111,0.508434606857676,0.3883267581798041,0.9206443952065524,0.945945945945946,2.019065980102537
esol,aqueous_solubility,log10(mol/L),random,2030,node_gnn,node_gnn,none,none,67,13.766207493000138,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.206820628258967,train,782,0.4750246791842399,0.3608837279578301,0.9496309925469324,0.9769820971867008,2.413641256517934
esol,aqueous_solubility,log10(mol/L),random,2030,node_gnn,node_gnn,none,none,67,13.766207493000138,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.206820628258967,validation,112,0.6821347777850583,0.4999151366380688,0.8972464895469386,0.9196428571428572,2.413641256517934
esol,aqueous_solubility,log10(mol/L),random,2030,node_gnn,node_gnn,none,none,67,13.766207493000138,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.206820628258967,calibration,112,0.6757271141793996,0.5015209098705584,0.8991262926000749,0.9196428571428572,2.413641256517934
esol,aqueous_solubility,log10(mol/L),random,2030,node_gnn,node_gnn,none,none,67,13.766207493000138,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.206820628258967,test,111,0.6222069178025926,0.4635241076436648,0.8811560522096555,0.945945945945946,2.413641256517934
esol,aqueous_solubility,log10(mol/L),random,2030,edge_gnn,edge_gnn,none,none,53,12.664954982999916,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.2044298244565428,train,782,0.4796556094759684,0.3560720194821861,0.9486441286850336,0.9744245524296676,2.4088596489130856
esol,aqueous_solubility,log10(mol/L),random,2030,edge_gnn,edge_gnn,none,none,53,12.664954982999916,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.2044298244565428,validation,112,0.6937098249388064,0.4992020308057983,0.8937296833400613,0.9017857142857144,2.4088596489130856
esol,aqueous_solubility,log10(mol/L),random,2030,edge_gnn,edge_gnn,none,none,53,12.664954982999916,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.2044298244565428,calibration,112,0.6298733712131455,0.4737555274913097,0.9123520449479082,0.9196428571428572,2.4088596489130856
esol,aqueous_solubility,log10(mol/L),random,2030,edge_gnn,edge_gnn,none,none,53,12.664954982999916,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.2044298244565428,test,111,0.5532165506057927,0.4325258968337441,0.9060497958712178,0.954954954954955,2.4088596489130856
esol,aqueous_solubility,log10(mol/L),random,2030,hybrid_concat,edge_gnn,rdkit,concat,17,7.620773720999978,314885,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0742806235658398,train,782,0.3166657984186242,0.2406937229242161,0.977616223235224,0.9948849104859336,2.1485612471316795
esol,aqueous_solubility,log10(mol/L),random,2030,hybrid_concat,edge_gnn,rdkit,concat,17,7.620773720999978,314885,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0742806235658398,validation,112,0.5200520180046895,0.3733605159442069,0.9402758667492874,0.9553571428571428,2.1485612471316795
esol,aqueous_solubility,log10(mol/L),random,2030,hybrid_concat,edge_gnn,rdkit,concat,17,7.620773720999978,314885,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0742806235658398,calibration,112,0.5792519610676241,0.4216342939248045,0.925874042417842,0.9196428571428572,2.1485612471316795
esol,aqueous_solubility,log10(mol/L),random,2030,hybrid_concat,edge_gnn,rdkit,concat,17,7.620773720999978,314885,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.0742806235658398,test,111,0.5456180685039069,0.4013232893958127,0.9086129019317992,0.945945945945946,2.1485612471316795
esol,aqueous_solubility,log10(mol/L),random,2030,hybrid_gated,edge_gnn,rdkit,gated,150,30.150903263999908,331397,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.1523135958856263,train,782,0.1923582172118432,0.1479307426837999,0.9917405232877682,1.0,2.304627191771253
esol,aqueous_solubility,log10(mol/L),random,2030,hybrid_gated,edge_gnn,rdkit,gated,150,30.150903263999908,331397,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.1523135958856263,validation,112,0.4934560598140297,0.3595571177701618,0.946228363127798,0.9642857142857144,2.304627191771253
esol,aqueous_solubility,log10(mol/L),random,2030,hybrid_gated,edge_gnn,rdkit,gated,150,30.150903263999908,331397,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.1523135958856263,calibration,112,0.5944919714499891,0.4507625053294898,0.921922251904387,0.9196428571428572,2.304627191771253
esol,aqueous_solubility,log10(mol/L),random,2030,hybrid_gated,edge_gnn,rdkit,gated,150,30.150903263999908,331397,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.1523135958856263,test,111,0.5336037699651436,0.3966046052590056,0.9125932086844878,0.954954954954955,2.304627191771253
esol,aqueous_solubility,log10(mol/L),random,2031,mean_baseline,mean,none,none,0,9.207999937643764e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.809104881039761,train,782,2.0476495990556254,1.6248248512787549,0.0,0.9347826086956522,7.618209762079522
